-45898.0 0.681
-45753.0 0.775
-45607.0 0.767
-45462.0 0.770
-45317.0 0.766
-45171.0 0.786
-45026.0 0.797
-44881.0 0.756
-44735.0 0.791
-44589.0 0.826
-44444.0 0.692
-44298.0 0.598
-44137.0 0.626
-43976.0 0.500
-43829.0 0.486
-43682.0 0.436
-43535.0 0.467
-43387.0 0.504
-43239.0 0.385
-43090.0 0.355
-42941.0 0.516
-42791.0 0.443
-42641.0 0.465
-42490.0 0.573
-42339.0 0.550
-42187.0 0.637
-42034.0 0.626
-41881.0 0.837
-41727.0 0.797
-41572.0 0.864
-41416.0 0.782
-41259.0 0.798
-41101.0 0.805
-40943.0 0.834
-40784.0 0.667
-40623.0 0.558
-40462.0 0.526
-40299.0 0.587
-40136.0 0.544
-39971.0 0.686
-39805.0 0.718
-39638.0 0.710
-39470.0 0.714
-39301.0 0.699
-39130.0 0.635
-38958.0 0.587
-38784.0 0.718
-38610.0 0.734
-38429.0 0.773
-38247.0 0.739
-38068.0 0.752
-37889.0 0.769
-37709.0 0.791
-37529.0 0.753
-37349.0 0.739
-37170.0 0.727
-36991.0 0.707
-36814.0 0.561
-36638.0 0.348
-36464.0 0.450
-36266.0 0.450
-36072.0 0.483
-35905.0 0.516
-35742.0 0.521
-35583.0 0.652
-35427.0 0.640
-35275.0 0.651
-35126.0 0.676
-34981.0 0.714
-34839.0 0.709
-34702.0 0.701
-34567.0 0.497
-34437.0 0.481
-34310.0 0.425
-34187.0 0.558
-34067.0 0.620
-33952.0 0.581
-33839.0 0.710
-33731.0 0.661
-33626.0 0.726
-33525.0 0.751
-33428.0 0.749
-33334.0 0.755
-33244.0 0.746
-33157.0 0.750
-33075.0 0.799
-32996.0 0.660
-32920.0 0.640
-32849.0 0.514
-32777.0 0.552
-32709.0 0.549
-32649.0 0.613
-32593.0 0.724
-32540.0 0.717
-32491.0 0.704
-32444.0 0.712
-32399.0 0.728
-32356.0 0.723
-32316.0 0.716
-32276.0 0.688
-32238.0 0.701
-32200.0 0.655
-32162.0 0.618
-32125.0 0.491
-32087.0 0.565
-32048.0 0.552
-32008.0 0.613
-31967.0 0.683
-31924.0 0.761
-31879.0 0.736
-31832.0 0.730
-31769.0 0.793
-31715.0 0.785
-31657.0 0.783
-31595.0 0.796
-31530.0 0.733
-31461.0 0.812
-31389.0 0.785
-31314.0 0.805
-31237.0 0.791
-31157.0 0.769
-31075.0 0.703
-30992.0 0.712
-30906.0 0.654
-30820.0 0.754
-30732.0 0.656
-30644.0 0.683
-30555.0 0.706
-30465.0 0.807
-30375.0 0.808
-30284.0 0.897
-30192.0 0.852
-30100.0 0.833
-30007.0 0.822
-29914.0 0.851
-29821.0 0.839
-29727.0 0.807
-29632.0 0.827
-29536.0 0.750
-29441.0 0.773
-29345.0 0.824
-29249.0 0.847
-29153.0 0.781
-29057.0 0.841
-28960.0 0.791
-28864.0 0.834
-28767.0 0.866
-28670.0 0.825
-28560.0 0.839
-28451.0 0.730
-28348.0 0.743
-28244.0 0.843
-28147.0 0.805
-28050.0 0.823
-27953.0 0.812
-27856.0 0.786
-27759.0 0.664
-27662.0 0.733
-27566.0 0.797
-27469.0 0.783
-27373.0 0.786
-27278.0 0.774
-27182.0 0.817
-27087.0 0.787
-26992.0 0.796
-26897.0 0.780
-26803.0 0.776
-26709.0 0.822
-26615.0 0.829
-26522.0 0.793
-26429.0 0.875
-26336.0 0.822
-26244.0 0.775
-26152.0 0.881
-26061.0 0.821
-25970.0 0.814
-25880.0 0.871
-25790.0 0.817
-25701.0 0.863
-25612.0 0.824
-25524.0 0.928
-25436.0 0.853
-25349.0 0.854
-25262.0 0.864
-25171.0 0.939
-25080.0 0.953
-24996.0 1.000
-24912.0 0.948
-24828.0 0.863
-24746.0 0.974
-24664.0 0.933
-24583.0 0.916
-24502.0 0.934
-24423.0 0.833
-24344.0 0.872
-24265.0 0.911
-24188.0 0.958
-24111.0 0.875
-24036.0 0.870
-23961.0 0.881
-23887.0 0.870
-23813.0 0.978
-23741.0 0.853
-23670.0 0.951
-23599.0 0.858
-23530.0 0.882
-23461.0 0.907
-23393.0 0.882
-23327.0 0.903
-23257.0 0.845
-23188.0 0.758
-23125.0 0.749
-23062.0 0.810
-23001.0 0.817
-22940.0 0.802
-22881.0 0.807
-22823.0 0.738
-22766.0 0.823
-22710.0 0.879
-22655.0 0.790
-22602.0 0.822
-22549.0 0.813
-22498.0 0.826
-22448.0 0.788
-22400.0 0.845
-22352.0 0.888
-22306.0 0.830
-22261.0 0.836
-22217.0 0.837
-22174.0 0.879
-22129.0 0.818
-22081.0 0.810
-22029.0 0.787
-21972.0 0.811
-21906.0 0.787
-21831.0 0.809
-21740.0 0.798
-21636.0 0.815
-21522.0 0.748
-21394.0 0.781
-21254.0 0.941
-21108.0 0.855
-20961.0 0.851
-20819.0 0.828
-20688.0 0.780
-20572.0 0.777
-20474.0 0.830
-20393.0 0.818
-20324.0 0.829
-20267.0 0.798
-20219.0 0.848
-20177.0 0.846
-20138.0 0.809
-20101.0 0.863
-20063.0 0.758
-20023.0 0.802
-19982.0 0.803
-19940.0 0.746
-19897.0 0.827
-19852.0 0.799
-19805.0 0.847
-19758.0 0.852
-19708.0 0.817
-19657.0 0.809
-19605.0 0.779
-19551.0 0.770
-19496.0 0.878
-19438.0 0.781
-19379.0 0.784
-19319.0 0.783
-19256.0 0.829
-19192.0 0.823
-19127.0 0.791
-19059.0 0.789
-18989.0 0.795
-18918.0 0.774
-18845.0 0.753
-18769.0 0.763
-18692.0 0.761
-18613.0 0.783
-18532.0 0.783
-18448.0 0.768
-18363.0 0.798
-18276.0 0.820
-18186.0 0.872
-18094.0 0.818
-18000.0 0.807
-17904.0 0.855
-17806.0 0.867
-17705.0 0.842
-17602.0 0.787
-17496.0 0.824
-17389.0 0.765
-17279.0 0.869
-17166.0 0.826
-17051.0 0.845
-16933.0 0.770
-16813.0 0.831
-16691.0 0.764
-16565.0 0.799
-16438.0 0.760
-16307.0 0.808
-16174.0 0.778
-16029.0 0.706
-15882.0 0.731
-15740.0 0.742
-15596.0 0.663
-15449.0 0.657
-15298.0 0.649
